state,year,region,pcap,hwy,water,util,pc,gsp,emp,unemp
ARKANSAS,1973,7,8399.59,3894.77,691.76,3813.06,21654.02,18825,614.5,4.1
ARKANSAS,1974,7,8512.05,3985.99,726.62,3799.44,22635.84,19287,640.7,4.8
ARKANSAS,1975,7,8651.26,4051.66,742.5,3857.1,23519.27,19024,623.8,9.5
ARKANSAS,1976,7,8921.91,4185.4,761.38,3975.13,26158.59,20277,660,7.1
ARKANSAS,1977,7,9234.85,4316.52,793.54,4124.79,26716.93,21410,695.6,6.6
ARKANSAS,1978,7,9374.54,4405.68,821.01,4147.86,27428.45,23063,732.7,6.4
ARKANSAS,1979,7,9554.83,4483.21,859.23,4212.4,28394.22,23501,749.4,6.2
ARKANSAS,1980,7,9705.24,4531.36,890.41,4283.48,29476.51,23210,742.3,7.6
ARKANSAS,1981,7,9872.87,4608.72,916.68,4347.47,31235.95,24134,740.1,9.1
ARKANSAS,1982,7,9919.35,4681.5,905.92,4331.93,32008.74,23462,720.1,9.8
ARKANSAS,1983,7,9861.76,4662.68,934.14,4264.94,32385.62,24415,741.3,10
ARKANSAS,1984,7,9754.55,4654.37,934.6,4165.58,32625.51,26512,780.2,8.9
ARKANSAS,1985,7,9675.47,4639.3,947.04,4089.13,33229.46,27159,797.1,8.7
ARKANSAS,1986,7,9787.2,4652.71,960.66,4173.84,32889.3,28168,813.8,8.7
COLORADO,1970,8,11402.52,4403.21,2165.03,4834.28,23709.75,25689,750.2,4.4
COLORADO,1971,8,11682.06,4535.52,2166.21,4980.33,25186.8,27341,787,4
COLORADO,1972,8,12010.91,4757.59,2133.49,5119.84,26010.17,29624,869.4,3.6
COLORADO,1973,8,12473.28,4982.21,2206.43,5284.65,27387.44,32417,936,3.4
COLORADO,1974,8,12964.14,5143.73,2312.49,5507.92,28763.31,33039,959.7,3.8
COLORADO,1975,8,13483.92,5223.11,2464.28,5796.53,29939.43,33593,963.5,6.9
COLORADO,1976,8,14090.24,5318.1,2617.61,6154.52,34680.9,35223,1003.4,5.9
COLORADO,1977,8,14736.89,5463.79,2747.31,6525.79,35116.03,37429,1058.1,6.2
COLORADO,1978,8,15240.49,5598.49,2887.92,6754.09,36213.58,40522,1150,5.6
COLORADO,1979,8,15711.11,5705.99,3078.37,6926.75,37674.72,42917,1218,4.8
COLORADO,1980,8,16272.57,5766.89,3274.49,7231.19,39349.98,43888,1251.1,5.9
COLORADO,1981,8,16692.71,5820.52,3564.34,7307.84,45660.95,44695,1295.2,5.5
COLORADO,1982,8,17027.51,5846.02,3719.04,7462.46,47010.56,45252,1316.6,7.7
COLORADO,1983,8,17388.99,5877.85,3898.86,7612.28,47724.11,46523,1327.2,6.6
COLORADO,1984,8,17785.25,5942.8,4000.29,7842.15,48372.91,49332,1402.3,5.6
COLORADO,1985,8,18327.11,6057.5,4153.07,8116.55,49793.31,50820,1418.7,5.9
COLORADO,1986,8,18889.54,6148.8,4340.24,8400.5,47485.05,51781,1408.3,7.4
CONNECTICUT,1970,1,15865.66,7237.14,2208.1,6420.42,24082.38,38880,1197.5,5.6
CONNECTICUT,1971,1,16559.99,7312.24,2406.84,6840.91,25147.44,38515,1164.3,8.9
CONNECTICUT,1972,1,17346.79,7407.46,2642.54,7296.8,26191.58,40037,1190.4,8.2
CONNECTICUT,1973,1,17803.12,7492.12,2741.16,7569.84,27301.99,42157,1238.7,5.7
CONNECTICUT,1974,1,18225.2,7550.75,2881,7793.45,28832.91,41827,1264,6.2
CONNECTICUT,1975,1,18686.78,7585.56,3027.33,8073.9,30306.1,39870,1223.4,9.1
CONNECTICUT,1976,1,18871.06,7587.34,3104.13,8179.59,27628.42,41326,1239.7,9.5
CONNECTICUT,1977,1,18798.54,7501.72,3166.91,8129.91,28268.33,42976,1282.3,7
CONNECTICUT,1978,1,18566.24,7352.08,3194.03,8020.13,29207.04,44844,1346.1,5.3
CONNECTICUT,1979,1,18487.06,7274.07,3294.94,7918.05,30449.45,46008,1398,5.1
CONNECTICUT,1980,1,18385.98,7192,3387.26,7806.72,31844.08,45949,1426.8,5.9
CONNECTICUT,1981,1,18271.34,7103.85,3396.82,7770.67,31895.65,47397,1438.7,6.2
CONNECTICUT,1982,1,18030.08,7017.05,3371.93,7641.11,32967.44,47241,1429.8,6.9
CONNECTICUT,1983,1,17739.88,6959.31,3332.92,7447.65,33668.53,50594,1446.5,6
CONNECTICUT,1984,1,17494.36,6890.73,3300.44,7303.19,34439.31,55117,1520.5,4.6
CONNECTICUT,1985,1,17317.13,6861.64,3313.05,7142.44,35816.37,58263,1562.3,4.9
CONNECTICUT,1986,1,17290.61,6878.14,3314.55,7097.92,40413.22,61750,1604.2,3.8
DELAWARE,1970,5,4250.95,2078.95,234.23,1937.77,6108.14,6863,216.8,4.8
DELAWARE,1971,5,4405.91,2076.73,230.51,2098.67,6361.22,7399,224.9,5.7
DELAWARE,1972,5,4560.71,2105.3,233.59,2221.82,6602.65,7829,232.4,4.7
DELAWARE,1973,5,4725.12,2125.88,283.84,2315.4,6892.09,8604,239.4,4.6
DELAWARE,1974,5,4927.52,2195.49,324.32,2407.71,7263.84,7777,233.1,6
DELAWARE,1975,5,4988.37,2197.46,349.68,2441.23,7624.03,7625,229.9,9.7
DELAWARE,1976,5,4959.87,2161.42,358.6,2439.86,7706.19,8061,236.7,8.9
DELAWARE,1977,5,4958.47,2158.95,400.11,2399.41,7845.75,8313,238.8,8.4
DELAWARE,1978,5,4954.21,2134.89,440.95,2378.38,8100.95,8390,247.8,7.5
DELAWARE,1979,5,4936.91,2103.91,482.11,2350.89,8435.96,8360,256.7,8
DELAWARE,1980,5,4868.74,2071.23,488.36,2309.14,8811.38,8200,259.2,7.7
DELAWARE,1981,5,4825.97,2050.14,491.43,2284.4,9049.52,8344,259.2,7.9
DELAWARE,1982,5,4786.37,2038.78,487.77,2259.82,9327.72,8435,259.2,8.5
DELAWARE,1983,5,4768.17,2029.77,482.47,2255.93,9486.76,8883,266.1,8.1
DELAWARE,1984,5,4743.86,2037.26,483.3,2223.3,9630.61,9347,280,6.2
DELAWARE,1985,5,4731.49,2043.62,490.68,2197.2,9921.23,9699,293.4,5.3
DELAWARE,1986,5,4716.73,2052.16,492.03,2172.53,10655,10072,303.2,4.3
FLORIDA,1970,5,29696.86,12622.3,4174.89,12899.67,57178.05,69641,2152.1,4.4
FLORIDA,1971,5,30683.09,12873.62,4282.97,13526.49,60238.01,73170,2276.4,4.9
FLORIDA,1972,5,32089.12,13424.21,4318.05,14346.86,62873.97,81313,2513.1,4.5
FLORIDA,1973,5,33480.99,13999.7,4268.38,15212.91,66432.27,90897,2778.6,4.3
FLORIDA,1974,5,34650.29,14586.91,4281.73,15781.65,70452.68,92163,2863.8,6.2
FLORIDA,1975,5,36103.75,15075.13,4446.11,16582.51,73809.64,89502,2746.4,11
FLORIDA,1976,5,37942.61,15538.54,4726.01,17678.06,87196.5,90957,2784.3,9
FLORIDA,1977,5,39393.89,15790.7,5404.47,18198.72,88699.63,95449,2933.2,8.2
FLORIDA,1978,5,40859.4,15985.09,6123.84,18750.48,91517.51,103064,3180.6,6.6
FLORIDA,1979,5,42107.13,16220.82,6625.71,19260.59,95108.5,109121,3381.2,6
FLORIDA,1980,5,43192.98,16457.76,6998.35,19736.88,99248.64,113857,3576.2,5.9
FLORIDA,1981,5,44311.68,16724.87,7430.67,20156.15,108486.86,118145,3736,6.8
FLORIDA,1982,5,45492,16952.95,7814.59,20724.45,111867.96,118301,3761.9,8.2
FLORIDA,1983,5,47116.82,17282.36,8183.58,21650.87,113951.55,126322,3905.4,8.6
FLORIDA,1984,5,48538.98,17597.76,8483.89,22457.33,116417.2,136572,4204.2,6.3
FLORIDA,1985,5,50336.63,17888.08,8767.52,23681.04,120719.68,145171,4410,6
FLORIDA,1986,5,52309.37,18290.06,9172.05,24847.26,135673.02,152269,4599.4,5.7
IDAHO,1970,8,3410.22,2193.99,267.56,948.67,9202.07,7175,207.8,5.8
IDAHO,1971,8,3579.67,2276.68,256.47,1046.52,9488.47,7255,217.1,6.3
IDAHO,1972,8,3676.22,2353.72,247.87,1074.64,9756.4,7898,236.5,6.2
IDAHO,1973,8,3737.66,2399.18,236.98,1101.51,10251.95,8352,251.7,5.6
IDAHO,1974,8,3813.94,2467.04,228.46,1118.44,10725.66,8970,266.8,6
IDAHO,1975,8,3942.37,2531.4,229.86,1181.11,11134.59,9099,273,6.2
IDAHO,1976,8,4105.58,2563.07,249.94,1292.56,12401.79,9709,291,5.7
IDAHO,1977,8,4255.84,2606.65,271.88,1377.31,12498.22,9967,307.4,6.1
IDAHO,1978,8,4398.05,2674.18,289.18,1434.7,12813.38,10828,331.3,5.6
IDAHO,1979,8,4522.19,2724.98,298.74,1498.47,13264.09,10924,338,5.6
IDAHO,1980,8,4605.7,2740.64,324.21,1540.85,13771.17,11002,330,7.9
IDAHO,1981,8,4667.31,2753.25,337.06,1577,13808.97,10959,327.8,7.5
IDAHO,1982,8,4699.95,2749.25,347.34,1603.36,14020.3,10432,312.2,9.9
IDAHO,1983,8,4710.03,2756.72,359.68,1593.63,14028.64,10879,317.9,9.8
IDAHO,1984,8,4769.76,2794.78,376.04,1598.95,14049.02,11262,330.5,7.2
IDAHO,1985,8,4819.32,2838.03,382.94,1598.36,14290.67,11815,336,8
IDAHO,1986,8,4890.92,2886.07,406.41,1598.44,13612.16,11672,328.2,8.7
ILLINOIS,1970,3,52197.49,23582.87,6361.94,22252.68,114860.83,145792,4345.6,4.1
ILLINOIS,1971,3,53805.62,23841.66,6579.1,23384.86,119783.11,148503,4296.4,5.1
ILLINOIS,1972,3,55540.36,24602.76,6675.74,24261.85,124239.59,154413,4314.8,5.1
ILLINOIS,1973,3,57288.3,25448.17,6807.99,25032.14,129514.1,163125,4466.9,4.1
ILLINOIS,1974,3,58984.18,25806.09,7107,26071.09,136292.35,161725,4545.7,4.5
ILLINOIS,1975,3,60139.25,26068.87,7342.22,26728.17,142558.62,157366,4418.9,7.1
ILLINOIS,1976,3,61104.4,26325.26,7522.85,27256.29,140831.43,163112,4565.7,6.5
ILLINOIS,1977,3,62200.83,26835.52,7669.6,27695.71,146285.62,168627,4655.5,6.2
ILLINOIS,1978,3,63096.48,27300.22,8004.98,27791.28,150855.46,173767,4788.8,6
ILLINOIS,1979,3,63642.81,27247.22,8491.35,27904.24,156751.98,173817,4880,5.5
ILLINOIS,1980,3,64003.03,27237.54,9047.41,27718.08,163355.48,165722,4850.3,8.3
ILLINOIS,1981,3,64549.3,27406.33,9523.64,27619.33,150688.85,166029,4732.3,8.5
ILLINOIS,1982,3,65064.2,27568.5,10218,27277.69,154806.13,159778,4593.3,11
ILLINOIS,1983,3,64751.99,27483,10436.04,26832.94,157095.8,160856,4530.6,11
ILLINOIS,1984,3,64460.25,27590.53,10485.73,26383.99,159388,173602,4672.3,9.1
ILLINOIS,1985,3,64487.38,27811.57,10532.95,26142.86,164794.5,178493,4755.3,9
ILLINOIS,1986,3,64726.05,28101.57,10577.77,26046.72,161198.99,183849,4790.7,8.1
IOWA,1970,4,14728.51,8684.87,1377.5,4666.14,33400.46,29173,876.9,3.7
IOWA,1971,4,15311.03,8926.99,1451.36,4932.67,34819.44,29312,882.7,4.2
IOWA,1972,4,15657.48,9144.08,1508.06,5005.33,35846.9,31159,912.3,3.6
IOWA,1973,4,16006.47,9424.4,1508.45,5073.62,37693.89,33798,961.3,2.9
IOWA,1974,4,16159.2,9571.66,1518,5069.54,39460.57,33591,999,3
IOWA,1975,4,16414.32,9677.48,1567.76,5169.08,41068.52,34378,998.7,4.3
IOWA,1976,4,16766.52,9770.03,1682.16,5314.33,43868.88,35752,1036.9,4
IOWA,1977,4,17166.76,9948.06,1822.71,5395.98,46649.69,37277,1079.2,4
IOWA,1978,4,17407.43,10038.99,1972.05,5396.38,47977.54,39087,1119.2,4
IOWA,1979,4,17722.68,10112.22,2114.49,5495.97,49653.76,39863,1131.7,4.1
IOWA,1980,4,17928.92,10183.36,2148.16,5597.4,51530.31,38919,1109.9,5.8
IOWA,1981,4,18050.52,10188.72,2154.55,5707.25,47985.77,40630,1088.6,6.9
IOWA,1982,4,18141.76,10187.89,2132.8,5821.07,48698.55,37634,1041.9,8.5
IOWA,1983,4,18240.5,10187.06,2184.02,5869.42,48731.5,35937,1040.4,8.1
IOWA,1984,4,18203.48,10197.84,2252.53,5753.11,48741.81,38704,1074.7,7
IOWA,1985,4,18288.61,10286.39,2319.88,5682.34,49781.83,39344,1074.2,8
IOWA,1986,4,18436.18,10397.5,2393.84,5644.84,43209.95,40425,1073.8,7
LOUISIANA,1970,7,19638.31,9891.38,2660.82,7086.12,97802.38,62666,1033.6,6.6
LOUISIANA,1971,7,20066.64,10162.65,2734.98,7169,99483.9,64851,1055.9,7
LOUISIANA,1972,7,20887.68,10392.2,2770.17,7725.31,100299.59,67439,1128.6,6.1
LOUISIANA,1973,7,21408.2,10606.21,2733.22,8068.78,101336.45,67100,1176.1,6
LOUISIANA,1974,7,21787.15,10805.89,2713.92,8267.34,103761.88,64919,1220.8,6.7
LOUISIANA,1975,7,22175.86,10983.6,2721.5,8470.76,106564.55,63128,1249.5,7.4
LOUISIANA,1976,7,22682.17,11273.56,2819.43,8589.19,100358.47,66338,1314.4,6.8
LOUISIANA,1977,7,23389.41,11634.15,2937.22,8818.04,102931.73,68209,1364.6,7
LOUISIANA,1978,7,24102.46,11981.51,3051.01,9069.94,106574.97,72221,1463.5,7
LOUISIANA,1979,7,24446.12,12128.07,3108.48,9209.56,111082.3,73681,1517.4,6.7
LOUISIANA,1980,7,24568.45,12107.67,3093.48,9367.3,117127.42,75312,1578.9,6.7
LOUISIANA,1981,7,24789.76,12157.9,3067.08,9564.78,117911.54,77342,1630.5,8.4
LOUISIANA,1982,7,25087,12262.86,3102.91,9721.23,124453.54,75743,1607,10
LOUISIANA,1983,7,25422.96,12448.15,3123.98,9850.82,128610.28,72535,1565.2,12
LOUISIANA,1984,7,25932.73,12825.32,3144.81,9962.6,130129.72,75349,1601.5,10
LOUISIANA,1985,7,26477.79,13131.09,3213.47,10133.22,133300.12,73777,1591.2,12
LOUISIANA,1986,7,26617.47,13271.71,3275.03,10070.74,134624.42,68508,1518.5,13
MAINE,1970,1,3868.87,2206.79,482.69,1179.39,9305.13,8844,332.2,5.7
MAINE,1971,1,3999.86,2256.43,494.98,1248.46,9582.6,8958,332.3,7.6
MAINE,1972,1,4167.61,2335.08,505.6,1326.92,9906.21,9449,343.7,7
MAINE,1973,1,4272.26,2427.57,515.68,1329.01,10255.45,9949,354.8,5.9
MAINE,1974,1,4394.33,2485.16,549.75,1359.42,10747.95,9976,361.5,6.7
MAINE,1975,1,4529.86,2515.26,579.48,1435.12,11224.5,9672,356.9,10
MAINE,1976,1,4593.66,2518.41,610.57,1464.69,11017.15,10555,375.3,8.9
MAINE,1977,1,4662.84,2521.78,673.27,1467.79,11201.57,10916,387.8,8.4
MAINE,1978,1,4813.68,2531.39,862.79,1419.5,11494.06,11434,405.6,6.2
MAINE,1979,1,4931.13,2541.84,983.92,1405.36,11929.56,11765,415.9,7.2
MAINE,1980,1,4991.87,2553.75,1023.49,1414.64,12404.6,11731,418.3,7.8
MAINE,1981,1,5009.05,2559.1,1040.72,1409.24,11733.6,12013,419.2,7.2
MAINE,1982,1,4976.6,2536.96,1032.93,1406.72,12095.07,12099,415.5,8.6
MAINE,1983,1,4952.99,2540.19,1023.46,1389.35,12308.54,12813,425,9
MAINE,1984,1,4941.74,2536.66,1017.56,1387.53,12475.82,13652,445.7,6.1
MAINE,1985,1,4942.55,2526.87,1037.07,1378.6,12817.15,14238,458.4,5.4
MAINE,1986,1,4939.7,2535.26,1044.48,1359.97,13919.23,15056,477.4,5.3
MASSACHUSETTS,1970,1,21923.28,8541.89,2240.2,11141.18,37917.57,64429,2243.5,4.6
MASSACHUSETTS,1971,1,23177.83,8871.26,2363.06,11943.51,39727.03,65276,2211.4,6.6
MASSACHUSETTS,1972,1,24385.09,9022.56,2540.81,12821.72,41461.37,68096,2251.7,6.4
MASSACHUSETTS,1973,1,25765.21,9033.16,2755.1,13976.94,43388.76,70876,2333.5,6.7
MASSACHUSETTS,1974,1,27100.33,9074.66,2863.37,15162.3,45943.04,68955,2353.7,7.2
MASSACHUSETTS,1975,1,28204.28,9114.56,2980.54,16109.18,48221.47,66448,2273.1,11
MASSACHUSETTS,1976,1,28752.82,9101.4,3198.66,16452.76,45024.55,68467,2323.5,9.5
MASSACHUSETTS,1977,1,29171.97,9098.1,3366.41,16707.46,46061.69,71258,2416,8.1
MASSACHUSETTS,1978,1,29202.12,9123.64,3466.1,16612.37,47564.53,73575,2526.3,6.1
MASSACHUSETTS,1979,1,29455.5,9169.85,3718.09,16567.56,49564.81,75180,2603.5,5.5
MASSACHUSETTS,1980,1,29999.21,9146.15,4015.43,16837.63,51862.37,75289,2652.2,5.6
MASSACHUSETTS,1981,1,30166.12,9094.17,4216.05,16855.91,54146.22,77490,2668.3,6.4
MASSACHUSETTS,1982,1,30190.87,9076.55,4277.85,16836.47,55990.97,77166,2638,7.9
MASSACHUSETTS,1983,1,30221.77,9034.17,4320.64,16866.96,57244.08,82489,2692.5,6.9
MASSACHUSETTS,1984,1,30352.69,9031.48,4381.02,16940.19,58684.77,90684,2851.8,4.8
MASSACHUSETTS,1985,1,30497.51,9004.18,4451.55,17041.78,61180.21,96698,2926,3.9
MASSACHUSETTS,1986,1,30795.56,8984.76,4558.94,17251.86,69574.24,102279,2984.8,3.8
MICHIGAN,1970,3,44684.82,17924.92,8380.48,18379.42,84755.95,102172,2999,6.7
MICHIGAN,1971,3,45993.77,18238.74,8564.69,19190.33,87827.03,107116,2995,7.6
MICHIGAN,1972,3,46772.91,18423.57,8947.32,19402.02,91039.26,113837,3118.9,7
MICHIGAN,1973,3,47923.55,18834.46,9556.35,19532.75,94302.49,122991,3284.3,5.8
MICHIGAN,1974,3,48793.43,19160.95,9887.32,19745.17,99072.42,115796,3277.6,8.7
MICHIGAN,1975,3,49789.59,19397.17,10081.01,20311.41,103711.23,109217,3136.6,13
MICHIGAN,1976,3,50687.49,19591.79,10233.82,20861.88,104330.83,119929,3283,9.4
MICHIGAN,1977,3,51302.34,19800.72,10369.21,21132.41,106687.08,129279,3442.3,8.2
MICHIGAN,1978,3,51494.34,19980.26,10350.29,21163.79,109995.68,135247,3609.4,6.9
MICHIGAN,1979,3,51707.36,20002.83,10486.26,21218.27,114436.69,132845,3637.1,7.8
MICHIGAN,1980,3,51922.35,19996.38,10644.23,21281.74,119398.08,121360,3442.8,12
MICHIGAN,1981,3,52276.4,20024.11,10900.24,21352.04,112346.2,118356,3364.4,12
MICHIGAN,1982,3,51955.88,19881.31,10758.53,21316.04,115911.34,108627,3193.3,16
MICHIGAN,1983,3,51305.62,19714.51,10578.52,21012.58,118105.75,114259,3223.1,14
MICHIGAN,1984,3,50724.55,19505.44,10584.32,20634.78,119778.97,123886,3381,11
MICHIGAN,1985,3,50392.79,19397.92,10390.41,20604.47,123249.89,131417,3561.5,9.9
MICHIGAN,1986,3,49879.29,19184.17,10178.05,20517.06,125148.83,136433,3657.3,8.8
MISSISSIPPI,1970,6,10016.07,4936.56,824.65,4254.87,22569.14,17306,583.9,4.8
MISSISSIPPI,1971,6,10497.82,5114.5,861.51,4521.82,23557.96,18027,602.2,4.8
MISSISSIPPI,1972,6,10844.14,5323.04,887.66,4633.44,24157.5,19340,649.3,3.9
MISSISSIPPI,1973,6,11076.23,5491.42,923.12,4661.69,24473.04,20605,693.2,3.6
MISSISSIPPI,1974,6,11239.45,5639.29,951.12,4649.04,25485.57,20208,710.8,4.1
MISSISSIPPI,1975,6,11515.56,5738.05,1011.4,4766.11,26426.83,20184,692.3,8.3
MISSISSIPPI,1976,6,11799.74,5844.97,1072.13,4882.64,28130.16,22282,727.5,6.6
MISSISSIPPI,1977,6,12061.45,6029.9,1100.06,4931.48,28447.98,23628,765.9,7.4
MISSISSIPPI,1978,6,12274.39,6182.76,1101.6,4990.03,29243.06,24880,813.7,7.1
MISSISSIPPI,1979,6,12384.91,6224.01,1135.35,5025.54,30326.78,25611,838.1,5.8
MISSISSIPPI,1980,6,12454.04,6267.28,1122.82,5063.94,31541.4,25082,829.3,7.5
MISSISSIPPI,1981,6,12547.36,6352.24,1111.96,5083.17,32193.92,26017,819.1,8.3
MISSISSIPPI,1982,6,12603.35,6422.29,1117.05,5064.02,33198.66,25537,790.9,11
MISSISSIPPI,1983,6,12613.88,6517.93,1129.55,4966.4,33751.34,25570,792.8,13
MISSISSIPPI,1984,6,12509.37,6583.29,1117.48,4808.6,34052.06,27342,820.8,11
MISSISSIPPI,1985,6,12430.11,6621.01,1108.22,4700.88,34822.24,27778,838.9,10
MISSISSIPPI,1986,6,12411.36,6654.31,1138.91,4618.14,34116.19,27987,848.2,12
MISSOURI,1970,4,19464.98,9512.8,2571.06,7381.12,43905.35,50196,1668,3.3
MISSOURI,1971,4,20393.17,9928.55,2701.12,7763.5,46044.28,51945,1660.8,4.9
MISSOURI,1972,4,21288.19,10282.11,2803.23,8202.85,47785.13,54198,1700.1,4.2
MISSOURI,1973,4,22079.1,10518.19,2798.25,8762.66,49585.63,56789,1770.6,3.7
MISSOURI,1974,4,22475.35,10658.22,2787.58,9029.55,52270.92,55056,1789.5,4.5
MISSOURI,1975,4,22839.32,10880.54,2774.79,9183.98,54632.86,53932,1740.6,6.2
MISSOURI,1976,4,23032.56,10949.45,2804.81,9278.3,54083.75,57183,1797.8,6.2
MISSOURI,1977,4,23236.14,11026.81,2899.28,9310.05,55279.22,60424,1861.8,5.9
MISSOURI,1978,4,23393.53,11140.36,3006.6,9246.57,56916.63,63375,1953.1,5
MISSOURI,1979,4,23545.2,11165.62,3174.4,9205.17,59048.79,64333,2011.1,4.5
MISSOURI,1980,4,23670.64,11257.64,3244.45,9168.55,61409.73,61574,1969.8,7.2
MISSOURI,1981,4,23947.15,11287.89,3375.57,9283.69,61738.44,62540,1956.3,7.7
MISSOURI,1982,4,24084.48,11257.3,3526.02,9301.16,63186.99,61226,1922.4,9.2
MISSOURI,1983,4,23957.04,11186.57,3560.48,9209.99,63907.08,63655,1937,9.9
MISSOURI,1984,4,23782.61,11168.62,3544.61,9069.39,64752.02,68490,2032.7,7.2
MISSOURI,1985,4,23761.7,11134.25,3572.77,9054.68,66783.29,70830,2094.7,6.4
MISSOURI,1986,4,23855.97,11224.66,3593.45,9037.86,68087.26,72629,2142.6,6.1
MONTANA,1970,8,4782.64,3372.27,366.92,1043.45,14320.39,7896,199.1,5.5
MONTANA,1971,8,4956.96,3517.01,371.39,1068.56,14461.39,7829,204.8,6.3
MONTANA,1972,8,5095.7,3657.76,368.85,1069.09,14730.06,8524,215.3,6.2
MONTANA,1973,8,5241.43,3786.46,360.64,1094.33,15347.47,8948,224.2,6.3
MONTANA,1974,8,5420.38,3881.28,406.51,1132.59,15871.08,9176,234,6.7
MONTANA,1975,8,5487.68,3885.38,428.87,1173.43,16347.55,9288,238.1,6.4
MONTANA,1976,8,5536.46,3863.19,459.07,1214.2,18140.99,9524,251.1,6.1
MONTANA,1977,8,5628.09,3886.33,497.77,1243.99,18199.92,9675,264.8,6.4
MONTANA,1978,8,5756.96,3964.73,519.63,1272.61,18653.37,10580,280.4,6.2
MONTANA,1979,8,5871.16,3999.93,530.18,1341.06,19264.06,10952,283.8,5.1
MONTANA,1980,8,5945.22,3997.37,533.84,1414.02,19941.84,11114,280.4,6.1
MONTANA,1981,8,6004.93,4003.21,534.09,1467.63,19265.48,11394,281.8,6.9
MONTANA,1982,8,6027.25,4030.51,531.54,1465.2,19724.98,11007,273.7,8.6
MONTANA,1983,8,5967.63,4007.25,530.62,1429.77,19877.97,10911,276,8.8
MONTANA,1984,8,5957.83,4013.08,533.75,1410.99,19888.7,10817,281.1,7.4
MONTANA,1985,8,6024.85,4046.68,553.46,1424.71,20199.1,10323,279.1,7.7
MONTANA,1986,8,6117.91,4085.04,575.89,1456.97,19414.55,10763,275.4,8.1
NEBRASKA,1970,4,9235.03,4134.55,1065.95,4034.52,19160.51,16067,484.3,3.1
NEBRASKA,1971,4,9759.43,4227.15,1071.08,4461.2,19747.34,16648,490.8,3.6
NEBRASKA,1972,4,10291.33,4373.59,1042.1,4875.63,20268.79,17429,517,3.4
NEBRASKA,1973,4,10785.36,4469.52,1042.23,5273.6,21324.54,18284,541.3,3.3
NEBRASKA,1974,4,11293.48,4574.39,1082.39,5636.69,22286.74,18151,562.1,3.8
NEBRASKA,1975,4,11814.03,4667.1,1136.5,6010.44,23106.64,18717,557.8,4.2
NEBRASKA,1976,4,12436.57,4740.46,1263.78,6432.33,24592.23,19189,572.1,3.3
NEBRASKA,1977,4,12902.62,4831.06,1277.91,6793.64,24992.27,19563,593.7,3.7
NEBRASKA,1978,4,13482.42,4911.27,1301.78,7269.37,25629.4,20298,609.9,3
NEBRASKA,1979,4,14181.26,4985.51,1374.67,7821.08,26477.07,20943,631.2,3.2
NEBRASKA,1980,4,14619.96,5048.29,1407.61,8164.06,27424.29,20575,627.6,4.1
NEBRASKA,1981,4,14897.42,5106.4,1449.25,8341.77,29177.88,21777,623.2,4.1
NEBRASKA,1982,4,15039.75,5138.4,1440.27,8461.08,29566.74,21244,609.8,6.1
NEBRASKA,1983,4,15088.99,5188.05,1442.72,8458.22,29555.66,20647,610.8,5.7
NEBRASKA,1984,4,15027.98,5215.73,1422.43,8389.81,29573.43,22164,635.4,4.4
NEBRASKA,1985,4,14981.5,5281.8,1408.58,8291.11,30189.6,23300,650.5,5.5
NEBRASKA,1986,4,14974.69,5344.81,1399.2,8230.68,28468.92,23673,652.5,5
NEVADA,1970,8,3768.6,1993.17,464.21,1311.21,10805.73,7354,203.3,5.9
