state,year,region,pcap,hwy,water,util,pc,gsp,emp,unemp
COLORADO,1982,8,17027.51,5846.02,3719.04,7462.46,47010.56,45252,1316.6,7.7
COLORADO,1983,8,17388.99,5877.85,3898.86,7612.28,47724.11,46523,1327.2,6.6
COLORADO,1984,8,17785.25,5942.8,4000.29,7842.15,48372.91,49332,1402.3,5.6
COLORADO,1985,8,18327.11,6057.5,4153.07,8116.55,49793.31,50820,1418.7,5.9
COLORADO,1986,8,18889.54,6148.8,4340.24,8400.5,47485.05,51781,1408.3,7.4
CONNECTICUT,1970,1,15865.66,7237.14,2208.1,6420.42,24082.38,38880,1197.5,5.6
CONNECTICUT,1971,1,16559.99,7312.24,2406.84,6840.91,25147.44,38515,1164.3,8.9
CONNECTICUT,1972,1,17346.79,7407.46,2642.54,7296.8,26191.58,40037,1190.4,8.2
CONNECTICUT,1973,1,17803.12,7492.12,2741.16,7569.84,27301.99,42157,1238.7,5.7
CONNECTICUT,1974,1,18225.2,7550.75,2881,7793.45,28832.91,41827,1264,6.2
CONNECTICUT,1975,1,18686.78,7585.56,3027.33,8073.9,30306.1,39870,1223.4,9.1
CONNECTICUT,1976,1,18871.06,7587.34,3104.13,8179.59,27628.42,41326,1239.7,9.5
CONNECTICUT,1977,1,18798.54,7501.72,3166.91,8129.91,28268.33,42976,1282.3,7
CONNECTICUT,1978,1,18566.24,7352.08,3194.03,8020.13,29207.04,44844,1346.1,5.3
CONNECTICUT,1979,1,18487.06,7274.07,3294.94,7918.05,30449.45,46008,1398,5.1
CONNECTICUT,1980,1,18385.98,7192,3387.26,7806.72,31844.08,45949,1426.8,5.9
CONNECTICUT,1981,1,18271.34,7103.85,3396.82,7770.67,31895.65,47397,1438.7,6.2
CONNECTICUT,1982,1,18030.08,7017.05,3371.93,7641.11,32967.44,47241,1429.8,6.9
CONNECTICUT,1983,1,17739.88,6959.31,3332.92,7447.65,33668.53,50594,1446.5,6
CONNECTICUT,1984,1,17494.36,6890.73,3300.44,7303.19,34439.31,55117,1520.5,4.6
CONNECTICUT,1985,1,17317.13,6861.64,3313.05,7142.44,35816.37,58263,1562.3,4.9
CONNECTICUT,1986,1,17290.61,6878.14,3314.55,7097.92,40413.22,61750,1604.2,3.8
DELAWARE,1970,5,4250.95,2078.95,234.23,1937.77,6108.14,6863,216.8,4.8
DELAWARE,1971,5,4405.91,2076.73,230.51,2098.67,6361.22,7399,224.9,5.7
DELAWARE,1972,5,4560.71,2105.3,233.59,2221.82,6602.65,7829,232.4,4.7
DELAWARE,1973,5,4725.12,2125.88,283.84,2315.4,6892.09,8604,239.4,4.6
DELAWARE,1974,5,4927.52,2195.49,324.32,2407.71,7263.84,7777,233.1,6
DELAWARE,1975,5,4988.37,2197.46,349.68,2441.23,7624.03,7625,229.9,9.7
DELAWARE,1976,5,4959.87,2161.42,358.6,2439.86,7706.19,8061,236.7,8.9
DELAWARE,1977,5,4958.47,2158.95,400.11,2399.41,7845.75,8313,238.8,8.4
DELAWARE,1978,5,4954.21,2134.89,440.95,2378.38,8100.95,8390,247.8,7.5
DELAWARE,1979,5,4936.91,2103.91,482.11,2350.89,8435.96,8360,256.7,8
DELAWARE,1980,5,4868.74,2071.23,488.36,2309.14,8811.38,8200,259.2,7.7
DELAWARE,1981,5,4825.97,2050.14,491.43,2284.4,9049.52,8344,259.2,7.9
DELAWARE,1982,5,4786.37,2038.78,487.77,2259.82,9327.72,8435,259.2,8.5
DELAWARE,1983,5,4768.17,2029.77,482.47,2255.93,9486.76,8883,266.1,8.1
DELAWARE,1984,5,4743.86,2037.26,483.3,2223.3,9630.61,9347,280,6.2
DELAWARE,1985,5,4731.49,2043.62,490.68,2197.2,9921.23,9699,293.4,5.3
DELAWARE,1986,5,4716.73,2052.16,492.03,2172.53,10655,10072,303.2,4.3
GEORGIA,1970,5,18270.44,7999.19,2092.77,8178.48,41597.8,43105,1557.5,4.1
GEORGIA,1971,5,19275.62,8213.17,2148.43,8914.03,43732.94,45438,1602.9,3.9
GEORGIA,1972,5,20167.45,8433.38,2165.53,9568.54,45402.82,49402,1695.2,4.1
GEORGIA,1973,5,21015.05,8676.01,2267.56,10071.47,47422.01,52824,1802.5,3.9
GEORGIA,1974,5,21882.27,9004.13,2519.94,10358.19,49969.83,52390,1827.5,5
GEORGIA,1975,5,22713.54,9192.85,2797.47,10723.22,52261.84,50900,1755.7,8.6
GEORGIA,1976,5,23556.37,9445.52,3029.37,11081.48,56287.82,54469,1839.1,8.1
GEORGIA,1977,5,24124.15,9623.51,3177.03,11323.6,56992.14,58085,1926.4,6.9
GEORGIA,1978,5,24622.13,9745.86,3240.48,11635.78,58642.67,61607,2050.1,5.7
GEORGIA,1979,5,25631.2,10054.77,3347.57,12228.86,60866.47,63825,2127.5,5.1
GEORGIA,1980,5,26685.37,10289.71,3461.48,12934.18,63341.08,64216,2159.4,6.4
GEORGIA,1981,5,27546.85,10501.58,3574.39,13470.89,67537.87,66352,2198.6,6.4
GEORGIA,1982,5,28209.03,10620.04,3669.58,13919.41,69347.75,66766,2201.5,7.8
GEORGIA,1983,5,28996.86,10985.78,3808.7,14202.38,70436.24,71485,2279.5,7.5
GEORGIA,1984,5,29702.75,11236.24,3896.84,14569.68,71624.33,78797,2448.7,6
GEORGIA,1985,5,30068.26,11292.92,3926.96,14848.38,73979.66,83461,2569.8,6.5
GEORGIA,1986,5,30991.33,11563.64,4024.23,15403.46,83458.28,88827,2672.4,5.9
IDAHO,1970,8,3410.22,2193.99,267.56,948.67,9202.07,7175,207.8,5.8
IDAHO,1971,8,3579.67,2276.68,256.47,1046.52,9488.47,7255,217.1,6.3
IDAHO,1972,8,3676.22,2353.72,247.87,1074.64,9756.4,7898,236.5,6.2
IDAHO,1973,8,3737.66,2399.18,236.98,1101.51,10251.95,8352,251.7,5.6
IDAHO,1974,8,3813.94,2467.04,228.46,1118.44,10725.66,8970,266.8,6
IDAHO,1975,8,3942.37,2531.4,229.86,1181.11,11134.59,9099,273,6.2
IDAHO,1976,8,4105.58,2563.07,249.94,1292.56,12401.79,9709,291,5.7
IDAHO,1977,8,4255.84,2606.65,271.88,1377.31,12498.22,9967,307.4,6.1
IDAHO,1978,8,4398.05,2674.18,289.18,1434.7,12813.38,10828,331.3,5.6
IDAHO,1979,8,4522.19,2724.98,298.74,1498.47,13264.09,10924,338,5.6
IDAHO,1980,8,4605.7,2740.64,324.21,1540.85,13771.17,11002,330,7.9
IDAHO,1981,8,4667.31,2753.25,337.06,1577,13808.97,10959,327.8,7.5
IDAHO,1982,8,4699.95,2749.25,347.34,1603.36,14020.3,10432,312.2,9.9
IDAHO,1983,8,4710.03,2756.72,359.68,1593.63,14028.64,10879,317.9,9.8
IDAHO,1984,8,4769.76,2794.78,376.04,1598.95,14049.02,11262,330.5,7.2
IDAHO,1985,8,4819.32,2838.03,382.94,1598.36,14290.67,11815,336,8
IDAHO,1986,8,4890.92,2886.07,406.41,1598.44,13612.16,11672,328.2,8.7
INDIANA,1970,3,20813.65,8904.96,2814.86,9093.83,63646.79,56769,1849,5
INDIANA,1971,3,21665.6,9140.25,2919.6,9605.74,65528.57,58540,1841.1,5.7
INDIANA,1972,3,22368.04,9391.29,2929.94,10046.81,67722.97,61613,1921.9,4.5
INDIANA,1973,3,23230.94,9696.29,2947.49,10587.15,70189.83,66534,2028.1,4.2
INDIANA,1974,3,23652.3,9913.98,2918.14,10820.17,73448.9,64313,2031.4,5.9
INDIANA,1975,3,23945.55,10038.12,2932.54,10974.88,76823.26,61200,1941.7,8.6
INDIANA,1976,3,24259.12,10178.36,3017.66,11063.1,74736.15,65479,2023.8,6.1
INDIANA,1977,3,24506.31,10409.08,3014.11,11083.12,77477.95,68832,2114,5.7
INDIANA,1978,3,24639.62,10518.94,3026.38,11094.31,79763.07,71717,2205.5,5.7
INDIANA,1979,3,24744.99,10536,3082.76,11126.23,82742.13,72047,2236.3,6.4
INDIANA,1980,3,24799.68,10574.03,3142.24,11083.41,86012.21,67930,2129.5,9.6
INDIANA,1981,3,24976.64,10619.58,3210.15,11146.9,80364.43,68135,2114.4,10
INDIANA,1982,3,25108.79,10618.71,3297.4,11192.68,82361.44,64042,2028,12
INDIANA,1983,3,24983.98,10558.11,3284.13,11141.74,83359.59,65211,2029.5,11
INDIANA,1984,3,24835.6,10481.99,3311.04,11042.58,83946.98,70975,2122.3,8.6
INDIANA,1985,3,24905.94,10532.65,3376.2,10997.08,85849.71,73392,2168.6,7.9
INDIANA,1986,3,24924.85,10567.2,3377.17,10980.47,87053.98,75924,2221.8,6.8
IOWA,1970,4,14728.51,8684.87,1377.5,4666.14,33400.46,29173,876.9,3.7
IOWA,1971,4,15311.03,8926.99,1451.36,4932.67,34819.44,29312,882.7,4.2
IOWA,1972,4,15657.48,9144.08,1508.06,5005.33,35846.9,31159,912.3,3.6
IOWA,1973,4,16006.47,9424.4,1508.45,5073.62,37693.89,33798,961.3,2.9
IOWA,1974,4,16159.2,9571.66,1518,5069.54,39460.57,33591,999,3
IOWA,1975,4,16414.32,9677.48,1567.76,5169.08,41068.52,34378,998.7,4.3
IOWA,1976,4,16766.52,9770.03,1682.16,5314.33,43868.88,35752,1036.9,4
IOWA,1977,4,17166.76,9948.06,1822.71,5395.98,46649.69,37277,1079.2,4
IOWA,1978,4,17407.43,10038.99,1972.05,5396.38,47977.54,39087,1119.2,4
IOWA,1979,4,17722.68,10112.22,2114.49,5495.97,49653.76,39863,1131.7,4.1
IOWA,1980,4,17928.92,10183.36,2148.16,5597.4,51530.31,38919,1109.9,5.8
IOWA,1981,4,18050.52,10188.72,2154.55,5707.25,47985.77,40630,1088.6,6.9
IOWA,1982,4,18141.76,10187.89,2132.8,5821.07,48698.55,37634,1041.9,8.5
IOWA,1983,4,18240.5,10187.06,2184.02,5869.42,48731.5,35937,1040.4,8.1
IOWA,1984,4,18203.48,10197.84,2252.53,5753.11,48741.81,38704,1074.7,7
IOWA,1985,4,18288.61,10286.39,2319.88,5682.34,49781.83,39344,1074.2,8
IOWA,1986,4,18436.18,10397.5,2393.84,5644.84,43209.95,40425,1073.8,7
KANSAS,1970,4,11115.57,5988.83,1449.42,3677.32,33207.74,26311,678.8,4.8
KANSAS,1971,4,11595.03,6098.1,1515.59,3981.34,34117.09,26950,677.8,5.5
KANSAS,1972,4,11854.06,6226.46,1527.8,4099.8,34862.71,28330,717.5,4
KANSAS,1973,4,12137.4,6368.52,1513.71,4255.17,36179.12,29486,763.3,3.1
KANSAS,1974,4,12412.46,6488.52,1542.5,4381.44,37588.65,29506,790,3.5
KANSAS,1975,4,12792.34,6542.8,1599.35,4650.19,38828.22,29530,801.2,4.6
KANSAS,1976,4,13023.89,6628.42,1632.99,4762.47,41282.58,30655,834.8,4.2
KANSAS,1977,4,13386.6,6753.55,1691.7,4941.35,41246.04,31032,871,4.1
KANSAS,1978,4,13726.24,6830.98,1757.29,5137.97,42277.86,32232,912.5,3
KANSAS,1979,4,14157.68,6863.58,1838.2,5455.9,43689.61,33680,946.8,3.4
KANSAS,1980,4,14479.94,6919.83,1889.43,5670.69,45281.71,32844,944.7,4.5
KANSAS,1981,4,14855.02,7018.71,1953.03,5883.27,47858.83,33707,949.7,4.2
KANSAS,1982,4,15082.15,7104.16,2018.15,5959.84,49569.38,33287,921.4,6.3
KANSAS,1983,4,15062.88,7150.68,2053.86,5858.35,49688.66,33638,921.6,6.1
KANSAS,1984,4,15116.06,7177.68,2121.44,5816.94,49959.27,35582,960.8,5.2
KANSAS,1985,4,15145.49,7222.85,2181.94,5740.71,51037.85,36560,967.9,5
KANSAS,1986,4,15216.66,7310.79,2232.58,5673.29,51347.26,37783,984.8,5.4
KENTUCKY,1970,6,16035.09,9021.31,1706.76,5307.01,30525.64,32182,910.1,5
KENTUCKY,1971,6,16706.92,9280.45,1711.3,5715.17,31822.72,33276,931.5,5.5
KENTUCKY,1972,6,17169.23,9606.59,1708.68,5853.96,32994.5,35351,988.3,4.8
KENTUCKY,1973,6,17697.13,10008.41,1723.18,5965.55,34039.58,37305,1038.6,4.4
KENTUCKY,1974,6,18263.75,10372.71,1773.45,6117.59,35741.89,37458,1065.9,4.5
KENTUCKY,1975,6,18624.45,10505.77,1906.71,6211.97,37366.28,36717,1057.6,7.3
KENTUCKY,1976,6,18945.26,10588,2019.97,6337.29,41587.55,39138,1103.1,5.6
KENTUCKY,1977,6,19294.6,10701.7,2124.99,6467.91,42985.92,41137,1148.3,4.7
KENTUCKY,1978,6,19572.86,10809.85,2169.76,6593.24,44402.66,43098,1209.9,5.2
KENTUCKY,1979,6,19948.68,11017.87,2246.22,6684.6,46082.95,44188,1245.4,5.6
KENTUCKY,1980,6,20585.01,11367.36,2363.19,6854.46,47878.44,42637,1210,8
KENTUCKY,1981,6,21116.39,11721.16,2400.49,6994.74,47983.96,43595,1196,8.4
KENTUCKY,1982,6,21308.34,11933.89,2390.23,6984.21,49141.96,42286,1160.7,11
KENTUCKY,1983,6,21162.34,12008.09,2365.05,6789.2,49720.78,42668,1152.3,12
KENTUCKY,1984,6,21032.34,12056.3,2350.25,6625.79,50066.78,45998,1213.8,9.3
KENTUCKY,1985,6,21052.49,12171.63,2355.38,6525.48,51135.28,46753,1250.3,9.5
KENTUCKY,1986,6,20959.34,12139.07,2338.37,6481.89,51911.38,47502,1274.1,9.3
LOUISIANA,1970,7,19638.31,9891.38,2660.82,7086.12,97802.38,62666,1033.6,6.6
LOUISIANA,1971,7,20066.64,10162.65,2734.98,7169,99483.9,64851,1055.9,7
LOUISIANA,1972,7,20887.68,10392.2,2770.17,7725.31,100299.59,67439,1128.6,6.1
LOUISIANA,1973,7,21408.2,10606.21,2733.22,8068.78,101336.45,67100,1176.1,6
LOUISIANA,1974,7,21787.15,10805.89,2713.92,8267.34,103761.88,64919,1220.8,6.7
LOUISIANA,1975,7,22175.86,10983.6,2721.5,8470.76,106564.55,63128,1249.5,7.4
LOUISIANA,1976,7,22682.17,11273.56,2819.43,8589.19,100358.47,66338,1314.4,6.8
LOUISIANA,1977,7,23389.41,11634.15,2937.22,8818.04,102931.73,68209,1364.6,7
LOUISIANA,1978,7,24102.46,11981.51,3051.01,9069.94,106574.97,72221,1463.5,7
LOUISIANA,1979,7,24446.12,12128.07,3108.48,9209.56,111082.3,73681,1517.4,6.7
LOUISIANA,1980,7,24568.45,12107.67,3093.48,9367.3,117127.42,75312,1578.9,6.7
LOUISIANA,1981,7,24789.76,12157.9,3067.08,9564.78,117911.54,77342,1630.5,8.4
LOUISIANA,1982,7,25087,12262.86,3102.91,9721.23,124453.54,75743,1607,10
LOUISIANA,1983,7,25422.96,12448.15,3123.98,9850.82,128610.28,72535,1565.2,12
LOUISIANA,1984,7,25932.73,12825.32,3144.81,9962.6,130129.72,75349,1601.5,10
LOUISIANA,1985,7,26477.79,13131.09,3213.47,10133.22,133300.12,73777,1591.2,12
LOUISIANA,1986,7,26617.47,13271.71,3275.03,10070.74,134624.42,68508,1518.5,13
MASSACHUSETTS,1970,1,21923.28,8541.89,2240.2,11141.18,37917.57,64429,2243.5,4.6
MASSACHUSETTS,1971,1,23177.83,8871.26,2363.06,11943.51,39727.03,65276,2211.4,6.6
MASSACHUSETTS,1972,1,24385.09,9022.56,2540.81,12821.72,41461.37,68096,2251.7,6.4
MASSACHUSETTS,1973,1,25765.21,9033.16,2755.1,13976.94,43388.76,70876,2333.5,6.7
MASSACHUSETTS,1974,1,27100.33,9074.66,2863.37,15162.3,45943.04,68955,2353.7,7.2
MASSACHUSETTS,1975,1,28204.28,9114.56,2980.54,16109.18,48221.47,66448,2273.1,11
MASSACHUSETTS,1976,1,28752.82,9101.4,3198.66,16452.76,45024.55,68467,2323.5,9.5
MASSACHUSETTS,1977,1,29171.97,9098.1,3366.41,16707.46,46061.69,71258,2416,8.1
MASSACHUSETTS,1978,1,29202.12,9123.64,3466.1,16612.37,47564.53,73575,2526.3,6.1
MASSACHUSETTS,1979,1,29455.5,9169.85,3718.09,16567.56,49564.81,75180,2603.5,5.5
MASSACHUSETTS,1980,1,29999.21,9146.15,4015.43,16837.63,51862.37,75289,2652.2,5.6
MASSACHUSETTS,1981,1,30166.12,9094.17,4216.05,16855.91,54146.22,77490,2668.3,6.4
MASSACHUSETTS,1982,1,30190.87,9076.55,4277.85,16836.47,55990.97,77166,2638,7.9
MASSACHUSETTS,1983,1,30221.77,9034.17,4320.64,16866.96,57244.08,82489,2692.5,6.9
MASSACHUSETTS,1984,1,30352.69,9031.48,4381.02,16940.19,58684.77,90684,2851.8,4.8
MASSACHUSETTS,1985,1,30497.51,9004.18,4451.55,17041.78,61180.21,96698,2926,3.9
MASSACHUSETTS,1986,1,30795.56,8984.76,4558.94,17251.86,69574.24,102279,2984.8,3.8
MICHIGAN,1970,3,44684.82,17924.92,8380.48,18379.42,84755.95,102172,2999,6.7
MICHIGAN,1971,3,45993.77,18238.74,8564.69,19190.33,87827.03,107116,2995,7.6
MICHIGAN,1972,3,46772.91,18423.57,8947.32,19402.02,91039.26,113837,3118.9,7
MICHIGAN,1973,3,47923.55,18834.46,9556.35,19532.75,94302.49,122991,3284.3,5.8
MICHIGAN,1974,3,48793.43,19160.95,9887.32,19745.17,99072.42,115796,3277.6,8.7
MICHIGAN,1975,3,49789.59,19397.17,10081.01,20311.41,103711.23,109217,3136.6,13
MICHIGAN,1976,3,50687.49,19591.79,10233.82,20861.88,104330.83,119929,3283,9.4
MICHIGAN,1977,3,51302.34,19800.72,10369.21,21132.41,106687.08,129279,3442.3,8.2
MICHIGAN,1978,3,51494.34,19980.26,10350.29,21163.79,109995.68,135247,3609.4,6.9
MICHIGAN,1979,3,51707.36,20002.83,10486.26,21218.27,114436.69,132845,3637.1,7.8
MICHIGAN,1980,3,51922.35,19996.38,10644.23,21281.74,119398.08,121360,3442.8,12
MICHIGAN,1981,3,52276.4,20024.11,10900.24,21352.04,112346.2,118356,3364.4,12
MICHIGAN,1982,3,51955.88,19881.31,10758.53,21316.04,115911.34,108627,3193.3,16
MICHIGAN,1983,3,51305.62,19714.51,10578.52,21012.58,118105.75,114259,3223.1,14
MICHIGAN,1984,3,50724.55,19505.44,10584.32,20634.78,119778.97,123886,3381,11
MICHIGAN,1985,3,50392.79,19397.92,10390.41,20604.47,123249.89,131417,3561.5,9.9
MICHIGAN,1986,3,49879.29,19184.17,10178.05,20517.06,125148.83,136433,3657.3,8.8
MINNESOTA,1970,4,21948.43,10284.33,3682.74,7981.36,43287.56,41734,1315.3,4.2
MINNESOTA,1971,4,23056.36,10735.9,3740.41,8580.04,45132.89,42467,1310.2,4.4
MINNESOTA,1972,4,24023.53,11014.64,3790.75,9218.14,46882.97,44123,1357.1,4.3
MINNESOTA,1973,4,24731.18,11172.43,3809.76,9748.98,48841.94,47805,1436.1,4.4
MINNESOTA,1974,4,25333.93,11367.22,3945.05,10021.65,51426.02,47482,1481,4.3
MINNESOTA,1975,4,25910.97,11555.19,3999.7,10356.08,53798.39,46967,1474.4,5.9
MINNESOTA,1976,4,26485.99,11620.28,4141.07,10724.65,49634.58,48795,1520.9,5.9
MINNESOTA,1977,4,27080.21,11748.5,4290.67,11041.03,51784.08,51661,1597.3,5.1
MINNESOTA,1978,4,27464.67,11880.62,4455.08,11128.96,53517.11,54138,1689.3,3.8
MINNESOTA,1979,4,27832.95,11985.82,4611.99,11235.14,55679.83,56239,1767,4.2
MINNESOTA,1980,4,28055.27,12074.92,4721.44,11258.9,58050.22,55874,1770.2,5.9
MINNESOTA,1981,4,28460.94,12164.09,4787.78,11509.07,58041.33,56748,1761.3,5.5
MINNESOTA,1982,4,28590.72,12212.26,4834.17,11544.29,59374.92,55919,1707.3,7.8
MINNESOTA,1983,4,28694.1,12279.25,4914.92,11499.93,59871.42,57167,1718.4,8.2
MINNESOTA,1984,4,28718.02,12413.96,4898.92,11405.14,60369.4,62730,1819.8,6.3
MINNESOTA,1985,4,28959.43,12569.74,4852.34,11537.35,61935.21,65463,1864.8,6
MINNESOTA,1986,4,29241,12752.43,4809.57,11679.01,60525.85,68117,1892.5,5.3
MISSISSIPPI,1970,6,10016.07,4936.56,824.65,4254.87,22569.14,17306,583.9,4.8
MISSISSIPPI,1971,6,10497.82,5114.5,861.51,4521.82,23557.96,18027,602.2,4.8
MISSISSIPPI,1972,6,10844.14,5323.04,887.66,4633.44,24157.5,19340,649.3,3.9
MISSISSIPPI,1973,6,11076.23,5491.42,923.12,4661.69,24473.04,20605,693.2,3.6
MISSISSIPPI,1974,6,11239.45,5639.29,951.12,4649.04,25485.57,20208,710.8,4.1
MISSISSIPPI,1975,6,11515.56,5738.05,1011.4,4766.11,26426.83,20184,692.3,8.3
MISSISSIPPI,1976,6,11799.74,5844.97,1072.13,4882.64,28130.16,22282,727.5,6.6
MISSISSIPPI,1977,6,12061.45,6029.9,1100.06,4931.48,28447.98,23628,765.9,7.4
MISSISSIPPI,1978,6,12274.39,6182.76,1101.6,4990.03,29243.06,24880,813.7,7.1
MISSISSIPPI,1979,6,12384.91,6224.01,1135.35,5025.54,30326.78,25611,838.1,5.8
MISSISSIPPI,1980,6,12454.04,6267.28,1122.82,5063.94,31541.4,25082,829.3,7.5
MISSISSIPPI,1981,6,12547.36,6352.24,1111.96,5083.17,32193.92,26017,819.1,8.3
MISSISSIPPI,1982,6,12603.35,6422.29,1117.05,5064.02,33198.66,25537,790.9,11
MISSISSIPPI,1983,6,12613.88,6517.93,1129.55,4966.4,33751.34,25570,792.8,13
MISSISSIPPI,1984,6,12509.37,6583.29,1117.48,4808.6,34052.06,27342,820.8,11
MISSISSIPPI,1985,6,12430.11,6621.01,1108.22,4700.88,34822.24,27778,838.9,10
MISSISSIPPI,1986,6,12411.36,6654.31,1138.91,4618.14,34116.19,27987,848.2,12
MISSOURI,1970,4,19464.98,9512.8,2571.06,7381.12,43905.35,50196,1668,3.3
MISSOURI,1971,4,20393.17,9928.55,2701.12,7763.5,46044.28,51945,1660.8,4.9
MISSOURI,1972,4,21288.19,10282.11,2803.23,8202.85,47785.13,54198,1700.1,4.2
MISSOURI,1973,4,22079.1,10518.19,2798.25,8762.66,49585.63,56789,1770.6,3.7
MISSOURI,1974,4,22475.35,10658.22,2787.58,9029.55,52270.92,55056,1789.5,4.5
MISSOURI,1975,4,22839.32,10880.54,2774.79,9183.98,54632.86,53932,1740.6,6.2
MISSOURI,1976,4,23032.56,10949.45,2804.81,9278.3,54083.75,57183,1797.8,6.2
MISSOURI,1977,4,23236.14,11026.81,2899.28,9310.05,55279.22,60424,1861.8,5.9
MISSOURI,1978,4,23393.53,11140.36,3006.6,9246.57,56916.63,63375,1953.1,5
MISSOURI,1979,4,23545.2,11165.62,3174.4,9205.17,59048.79,64333,2011.1,4.5
MISSOURI,1980,4,23670.64,11257.64,3244.45,9168.55,61409.73,61574,1969.8,7.2
MISSOURI,1981,4,23947.15,11287.89,3375.57,9283.69,61738.44,62540,1956.3,7.7
MISSOURI,1982,4,24084.48,11257.3,3526.02,9301.16,63186.99,61226,1922.4,9.2
MISSOURI,1983,4,23957.04,11186.57,3560.48,9209.99,63907.08,63655,1937,9.9
MISSOURI,1984,4,23782.61,11168.62,3544.61,9069.39,64752.02,68490,2032.7,7.2
MISSOURI,1985,4,23761.7,11134.25,3572.77,9054.68,66783.29,70830,2094.7,6.4
